,categoryId,retailerId,category,categories,productId,sku,name,description,brand,price,prev_price,price_unit,unit,price_unit_0,price_unit_1
853,fb8788de-d60d-47a6-8269-70deb28ecff6,31297,Wet Dog Food,Grocery/Pet Care/Dog/Wet Dog Food,00055800116499,00055800116499,"Purina Beneful - Prepared Meals Wet Dog Food, Simmered Beef Flavour","<table><tbody><tr><td>Tender, meaty chunks of real ingredients you can see. No artificial colours, flavours, or preservatives. 100% complete and balanced for adult dogs.</td></tr></tbody></table>",Purina Beneful,2.99,,$1.06/100g,gram,1.06,100
854,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00052603067256,00052603067256,Pacific Foods - Organic Beef Broth,"Organic Beef Broth is a high quality broth that delivers great taste to your favourite recipes. Organic beef from cattle that are humanely raised on organic pastures. Simmered with onions and garlic, capturing a rich and complex flavour worthy of your favorite soups and side dishes. Low in fat, gluten free & dairy free.",Pacific Foods,6.99,,$0.74/100ml,millilitre,0.74,100ml
855,3f66b655-f5a0-494e-a5b2-2aa063cea849,31409,"Asian Meals, Bowls, Soups","Grocery/International Foods/Asian/Asian Meals, Bowls, Soups",00062639297176,00062639297176,Western Family - Instant Noodles - Beef Flavour,,Western Family,0.49,,$0.58/100g,gram,0.58,100
856,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00063211277128,00063211277128,Campbell's - Concentrated Beef Broth,This condensed broth is made using only quality ingredients. Thats what makes it a pantry favourite for incredibly enjoyable weeknight recipesor as the base of your own homemade soups,Campbell's,2.99,3.69,$1.20/100ml,millilitre,1.20,100ml
857,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00217557000005,00217557000005,Fresh - Top Sirloin Steak. Family Pack,AAA Beef. Grain Fed. Each Package Contains Approx 4 Pieces. Average Weight of Each Package May Vary.,Fresh,39.65013785395019,,$2.64/100g,gram,2.64,100
858,fb8788de-d60d-47a6-8269-70deb28ecff6,31297,Wet Dog Food,Grocery/Pet Care/Dog/Wet Dog Food,00079105128964,00079105128964,Nutro - Tender Beef Dog Food,Grain free. #1 ingredient real beef. Made with non-gmo ingredients.,Nutro,2.49,,$2.49/100g,gram,2.49,100
859,45242a5b-78e7-41db-94c1-ced1468f5ff2,30553,Canned Beef,Grocery/Pantry/Canned & Packaged/Meats/Canned Beef,00037600705165,00037600705165,"Spam - Luncheon Meat, Fully Cooked","Ingredients: Pork, water, salt, modified potato starch, sugar, and sodium nitrate. Deliciously spiced and hammy!",Spam,5.99,,$1.76/100g,gram,1.76,100
860,b96b4622-28a0-41c1-9860-c3d5321afb27,30620,Marinates & Rub,Grocery/Pantry/Marinates & Sauces/Marinates & Rub,00066200005009,00066200005009,Club House - Meat Marinade Mix,No Trans Fat. No Artificial Colours or Flavours.,Club House,2.29,,$7.16/100g,gram,7.16,100
861,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00063211198959,00063211198959,Campbell's - Beef Broth - No Salt Added,No Artificial Colours or Flavours. Fat Free.,Campbell's,2.99,,$0.33/100ml,millilitre,0.33,100ml
862,938c3c32-2d85-43f0-a03e-379b809ac345,30724,"Fresh Noodle, Tofu & Soy Products","Grocery/Fruits & Vegetables/Fresh Noodle, Tofu & Soy Products",00057864000080,00057864000080,"Sunrise - Tofu, Extra Firm","Plant -Based ,No Preservatives Added. Good Source of Calcium and Protein. Perfect for replacing or reducing meat or dairy in your favourite recipes.",Sunrise,3.49,,$1.00/100g,gram,1.00,100
863,4c171bbd-ab9d-497f-ab48-9ed6eb8229db,30796,Beef Steak Cuts,Grocery/Meat & Seafood/Beef & Veal/Beef Steak Cuts,00294723000007,00294723000007,"Western Canadian - Striploin Steak, Family Pack",AAA Beef. Grain Fed. Aged Min. 14 Days. Average Weight of Each Package May Vary. Approx 3 Steaks per Package.,Western Canadian,29.300536955681196,39.772494409462894,$3.08/100g,gram,3.08,100
864,1408ea6a-058d-483c-ae53-4b4ed0b24667,31295,Dog Treats & Rawhide,Grocery/Pet Care/Dog/Dog Treats & Rawhide,00871802002239,00871802002239,Milk-Bone - Soft & Chewy Beef Steak Dog Snacks,,Milk-Bone,2.99,,$2.65/100g,gram,2.65,100
865,20827b09-f5f8-44aa-ad90-f114728a4d4f,31296,Dry Dog Food,Grocery/Pet Care/Dog/Dry Dog Food,00055800399618,00055800399618,"Beneful Originals - Dry Dog Food, Beef","Real beef is the #1 ingredient. 22 grams of protein per cup to help maintain strong, lean muscle. Dry dog food with accents of real spinach, peas, and carrots. 100% complete and balanced nutrition for adult dogs.",Beneful Originals,45.49,51.49,$0.36/100g,gram,0.36,100
866,3645dc5d-0868-468f-a89e-ed2e4f5d76ea,30747,Packaged Deli More Meats,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli More Meats,00055898156506,00055898156506,"Grimms - Submarine Pack - Pure Beef Sausage, Lyona Sausage, Beer Sausage","Grimms Sliced Meats are a convenient way to add protein to school lunches, quick meals, and appetizer trays when entertaining. We have pre-sliced our favourite deli counter selections into perfect portions for your next meal. Gluten Free, Lactose Free, Soy Free, No MSG Added.",Grimms,8.49,,$4.85/100g,gram,4.85,100
867,a507384a-009b-451f-b312-33561881d8dd,30814,Pork Roasts & Tenderloins,Grocery/Meat & Seafood/Pork & Ham/Pork Roasts & Tenderloins,00275810000001,00275810000001,"Western Canadian - Pork Button Bones, Fresh",Average Weight of Each Package May Vary. Vegetable Grain Fed. Family Pack Savings,Western Canadian,17.338254609529663,,$1.65/100g,gram,1.65,100
868,6d8f3d23-56b8-4197-8654-870adb7b64b0,30562,Beef Soup,Grocery/Pantry/Canned & Packaged/Soups/Condensed Soup/Beef Soup,00063211011111,00063211011111,Campbell's - Beef with Vegetables and Barley,Hearty Favourites. No Artificial Colours or Flavours. Condensed Soup.,Campbell's,2.99,,$1.05/100ml,millilitre,1.05,100ml
869,20827b09-f5f8-44aa-ad90-f114728a4d4f,31296,Dry Dog Food,Grocery/Pet Care/Dog/Dry Dog Food,00840243144303,00840243144303,"Blue Buffalo - Life Protection Formula Adult Dog Food, Beef and Brown Rice","Formulated for the health and well-being of dogs, BLUE Life Protection Formula Beef Recipe is made with the finest natural ingredients enhanced with vitamins, minerals and other nutrients. Starting with delicious, high-quality beef, it features antioxidant-rich fruits and veggies and wholesome whole grains",Blue Buffalo,57.99,,$0.59/100g,gram,0.59,100
870,6d75c6ad-eb0d-4578-802b-befb877bd9a1,30844,Frozen Fish,Grocery/Meat & Seafood/Frozen Seafood/Frozen Fish,00854008006270,00854008006270,Northern Glacier - Basa Burgers,"Four individually frozen patties per pack, these Basa burgers are the versatile burgers that can satisfy everyone tastes. They can be BBQ'd, Broiled, fried or baked straight from frozen.",Northern Glacier,4.99,,$1.25 each,each,1.25 ,
871,7e8a0da3-6cb1-4895-a02d-21a9fc11c1ea,30952,Frozen Hors D'Oeuvres & Starters,Grocery/Frozen/Frozen Appetizers & Snacks/Frozen Hors D'Oeuvres & Starters,00062639330873,00062639330873,Western Family - Garlic Tickled Dry Pork Ribs,"Frozen Fully Cooked, Seasoned & Marinated Pork Loin Rib Ends. 24% Meat Protein.",Western Family,10.49,11.49,$2.31/100g,gram,2.31,100
872,402cf8a4-228a-4ece-bcbd-a56abf0530f5,30978,Frozen Single Size Entrees,Grocery/Frozen/Frozen Meals & Sides/Frozen Single Size Entrees,00057000000806,00057000000806,Crave - Bowls - Smokey BBQ Angus Beef,"Full of angus beef chunks slathered with smokey BBQ sauce, roasted red potato & corn hash. 28g of protein. No artificial colors, flavors or sweeteners. Keep frozen.",Crave,4.99,5.99,$1.76/100g,gram,1.76,100
873,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00098308002833,00098308002833,Better Than Boullion - Organic Roasted Beef Base,"Add to soups, stews and more for a hearty beef flavour.",Better Than Boullion,12.99,,$5.72/100g,gram,5.72,100
874,b646fe9d-d5c9-4fa4-98e9-e2a9cca36f8b,30828,Shrimp & Shell Fish,Grocery/Meat & Seafood/Shrimp & Shell Fish,00224243000003,00224243000003,- - Tequila Lime Prawn Skewer,Prawn skewer of peeled and deveined marinated with Tequila Lime Sauce. Average weight 50-60g's.,-,2.0,2.0,,each,,
875,1408ea6a-058d-483c-ae53-4b4ed0b24667,31295,Dog Treats & Rawhide,Grocery/Pet Care/Dog/Dog Treats & Rawhide,00055800520128,00055800520128,"Purina Beggin' - Dog Treats, Beef Flavour Snacks",<table><tbody><tr><td>Real meat is the #1 ingredient. Dog treats made with real bacon. Combines the meaty taste of bacon and beef. Soft texture for easy chewing. Ideal for use as a dog training treat</td></tr></tbody></table>,Purina Beggin',4.99,,$2.94/100g,gram,2.94,100
876,992698a5-aadc-46cd-abe5-62aa30e960a4,31289,Cat Treats,Grocery/Pet Care/Cat/Cat Treats,00058496433222,00058496433222,Whiskas - Cat Food - Beef,Value Tub Size. Stay Fresh. New Value Size Tub.,Whiskas,7.49,7.99,$1.65/100g,gram,1.65,100
877,71479d85-44cf-45d5-828a-cfa548d82742,30819,Hot Dogs & Franks,Grocery/Meat & Seafood/Hot Dogs & Sausages/Hot Dogs & Franks,00875485000032,00875485000032,Carmen Creek - Bison Gourmet Frankfurters,Contains 6 links. Keep frozen,Carmen Creek,14.49,,$3.86/100g,gram,3.86,100
878,fb8788de-d60d-47a6-8269-70deb28ecff6,31297,Wet Dog Food,Grocery/Pet Care/Dog/Wet Dog Food,00079105129039,00079105129039,Nutro - Beef Tomato Carrot Stew Gravy,#1 ingredient real beef. Grain free. No sans. chicken by-product meal.,Nutro,2.99,,$0.84/100g,gram,0.84,100
879,d4262320-8bb3-4ea9-b2b1-f05968c7fe7c,30737,Deli More Meats Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli More Meats Sliced,00250753000004,00250753000004,Harvest - Jellied Headcheese RW Fine Grind,"Deli sliced or shaved, please indicate preference in notes. Pickled with vinegar meat jelly made with flesh from the head of a calf or pig.",Harvest,2.29,,$2.29/100g,gram,2.29,100
880,23eee9d3-132f-4c51-b98f-575c6f5c7564,31412,Asian Rice & Noodles,Grocery/International Foods/Asian/Asian Rice & Noodles,04897878100026,04897878100026,Nissin - Cup Noodles - Beef Flavor,"Japan's most well known instant noodle. No cooking required, just fill up with boiling water. Ready to serve in 3 minutes.",Nissin,3.49,,$4.85/100g,gram,4.85,100
881,d0b953eb-51e4-48f8-bcad-19c290e309b8,30660,Asian Noodles,"Grocery/Pantry/Pasta, Sauces & Grains/Pasta & Noodles/Asian Noodles",04897878100026,04897878100026,Nissin - Cup Noodles - Beef Flavor,"Japan's most well known instant noodle. No cooking required, just fill up with boiling water. Ready to serve in 3 minutes.",Nissin,3.49,,$4.85/100g,gram,4.85,100
882,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00611443440119,00611443440119,Kitchen Basics - Beef Cooking Stock,Lower in Sodium. No MSG. Gluten Free.,Kitchen Basics,4.89,,$0.52/100ml,millilitre,0.52,100ml
883,20827b09-f5f8-44aa-ad90-f114728a4d4f,31296,Dry Dog Food,Grocery/Pet Care/Dog/Dry Dog Food,00055800431516,00055800431516,"One - True Instinct Dog Food, Real Beef and Bison","Real beef is the number 1 ingredient along with real bison for a high protein dry dog food with 30 percent protein that helps support strong muscles, including a healthy heart. We add natural sources of glucosamine for joint health and mobility and craft our real meat dry dog food with no poultry by-product meal, artificial flavours or preservatives to meet your ingredient preferences. Every Purina ONE True Instinct active dog food recipe starts with a SmartBlend of natural ingredients, backed by research. Alternate this beef dry dog food with bison with our True Instinct With Real Beef and Bison wet dog food, which comes in tender loaf and delicious gravy recipes for added variety at mealtime. Each expertly crafted bag of dog food contains 100 percent nutrition and 0 percent fillers, so every ingredient has a purpose. Combining the powers of nature and science, Purina ONE dog food provides 100 percent complete and balanced nutrition to support your adult dog's whole-body health while honouring his true instincts.",One,30.99,33.99,$0.46/100g,gram,0.46,100
884,1408ea6a-058d-483c-ae53-4b4ed0b24667,31295,Dog Treats & Rawhide,Grocery/Pet Care/Dog/Dog Treats & Rawhide,00041522615402,00041522615402,Jerky Treats - Beef Dog Snacks Original,Dog Snacks Made with Real Poultry. Antioxidants for A Healthy Immune System. Omega 3 for Healthy Skin & Coat.,Jerky Treats,4.39,,$2.58/100g,gram,2.58,100
885,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00814574001796,00814574001796,Bone Brewhouse - Bone Broth - Beef,"Enjoy an extra healthy boost in your soups, stews or sipping by the cupful. Slow-cooked from bones from 100% grass fed & grass-finished Canadian Cattle. No added color or additives, GF & Paleo.",Bone Brewhouse,9.99,,$1.67/100ml,millilitre,1.67,100ml
886,82a20e68-685f-4944-9a90-4dd7ccde65a4,30617,Steak Sauces,Grocery/Pantry/Marinates & Sauces/Steak Sauces,00057000009403,00057000009403,HP - Sauce - Original Steak,Steak Sauce and Baste for Meat.,HP,5.99,,$1.50/100ml,millilitre,1.50,100ml
887,71479d85-44cf-45d5-828a-cfa548d82742,30819,Hot Dogs & Franks,Grocery/Meat & Seafood/Hot Dogs & Sausages/Hot Dogs & Franks,00067714007640,00067714007640,Maple Lodge Farms - Spicy Ultimate Chicken Frankfurters,"Turn up the heat on the grill with our Spicy Ultimate Chicken Frankfurters.These hot dogs have theperfect balance of the flavours you love, and a spicy kick thats sure to heat up any occasion. Your BBQ  1. Your Neighbours BBQ  0.",Maple Lodge Farms,6.19,,$0.62 each,each,0.62 ,
888,817b1fbd-8bc5-4464-bc72-f334c718ae1b,30741,Packaged Deli Ham & Pork,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Ham & Pork,00063100109370,00063100109370,Maple Leaf - Natural Selections Baked Honey Ham,"Create a tasty sandwich or wrap with Maple Leaf Natural Selections Baked Honey Ham. This delicious ham sandwich meat is crafted from our quality cuts of honey ham and made with natural ingredients for delicious flavour with a touch of sweetness. The convenient resealable package helps keep the sliced deli meat fresh and ready to enjoy. Made for families, the Maple Leaf brand offers premium meat using only natural ingredients with no artificial preservatives, flavours, colours, or sweeteners. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet.",Maple Leaf,6.99,7.99,$3.99/100g,gram,3.99,100
889,4a89209c-eafc-471d-a190-a7fc0b39b9c8,30813,Pork Ribs,Grocery/Meat & Seafood/Pork & Ham/Pork Ribs,00290785000009,00290785000009,"Save-On-Foods - Pork Back Ribs,  Frozen",Average Weight of each Bag May Vary.,Save-On-Foods,24.972642286729844,,$1.98/100g,gram,1.98,100
890,e0059e00-ec00-4a89-a542-eca7802a3061,30740,Packaged Deli Chicken,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Chicken,00062639366872,00062639366872,"Western Family - Chicken Breast Strips,Sliced","20% meat protein. Fully cooked, ready to eat grilled, seasoned, boneless and skinless. No artificial colours or flavours.",Western Family,11.99,,$4.00/100g,gram,4.00,100
891,fb8788de-d60d-47a6-8269-70deb28ecff6,31297,Wet Dog Food,Grocery/Pet Care/Dog/Wet Dog Food,00058496428655,00058496428655,Cesar - Home Delights Dog Food Beef Stew & Chick Noodle,12X100 g Servings. 6 Cans of Beef Stew and 6 Cans of Chicken Noodle & Vegetable Dinner in Sauce. Devoted to Small Dogs.,Cesar,18.99,,$1.58 each,each,1.58 ,
892,6d8f3d23-56b8-4197-8654-870adb7b64b0,30562,Beef Soup,Grocery/Pantry/Canned & Packaged/Soups/Condensed Soup/Beef Soup,00063211012316,00063211012316,Campbell's - Soup - Vegetable Beef,"Prepared with seasoned beef and fresh potatoes and carrots. Prepared without any artificial colours or flavours, this soup is low in fat and perfect at any time.",Campbell's,2.99,,$1.05/100ml,millilitre,1.05,100ml
893,402cf8a4-228a-4ece-bcbd-a56abf0530f5,30978,Frozen Single Size Entrees,Grocery/Frozen/Frozen Meals & Sides/Frozen Single Size Entrees,00057000036805,00057000036805,Smart Ones - Homestyle Beef Pot Roast,"With Carrots, Onions, Potatoes and Green Beans in Gravy. Frozen. For Weight Watchers Maintenance.",Smart Ones,4.69,,$1.84/100g,gram,1.84,100
894,20827b09-f5f8-44aa-ad90-f114728a4d4f,31296,Dry Dog Food,Grocery/Pet Care/Dog/Dry Dog Food,00058496368661,00058496368661,Pedigree - Vitality+ Dog Food Beef Flavor,Formulated For 4 Universal Needs of All Dogs. 100% Complete & Balanced For Health & Vitality of Adult Dogs.,Pedigree,23.99,25.99,$0.30/100g,gram,0.30,100
895,9e859bb4-5906-43f4-a2fe-255a1e4f90de,30992,Frozen Turkey,Grocery/Frozen/Frozen Meat/Frozen Turkey,00292250000002,00292250000002,"Brome Lake Ducks - Whole Young Duck, Frozen","Frozen. Brome Lake Ducks specializes in raising Peking ducks, known for its tender and tasty meat . Average Weight of each portion may vary by size.",Brome Lake Ducks,26.726640044672735,,$0.99/100g,gram,0.99,100
896,3645dc5d-0868-468f-a89e-ed2e4f5d76ea,30747,Packaged Deli More Meats,Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli More Meats,00060085099757,00060085099757,Mastro - Charcuterie Trio,"Cooked Italian Style Deli Meats. Glutend Free. Prosciutto Cotto, Capocollo, Mortadella. Perfect for entertaining.",Mastro,11.99,,$4.80/100g,gram,4.80,100
897,f865cfd9-61d6-4c1a-b69e-1d81d0556e6e,31000,Frozen Fish,Grocery/Frozen/Frozen Seafood/Frozen Fish,00062639361792,00062639361792,Western Family - Ocean Wise Basa Fillets,"All white meat. Hand cut, bonelss & skinless. 3 fillets.",Western Family,10.99,13.29,$1.62/100g,gram,1.62,100
898,7b24fd69-60e3-47ef-9f27-9e3258286b14,30746,"Packaged Deli Sausages, Hoagies & Wieners","Grocery/Deli & Ready Made Meals/Meat/Packaged/Packaged Deli Sausages, Hoagies & Wieners",00628055737018,00628055737018,Range Road Meat Co. - Smoked Sausage Premium Classic,Made with Natural Ingredients. Gluten Free. Fully Cooked. No MSG.,Range Road Meat Co.,8.99,,$3.00/100g,gram,3.00,100
899,a507384a-009b-451f-b312-33561881d8dd,30814,Pork Roasts & Tenderloins,Grocery/Meat & Seafood/Pork & Ham/Pork Roasts & Tenderloins,00295233000006,00295233000006,"Western Family - Leg Of Pork Roast, Shank End",Western Canadian Pork,Western Family,4.89,,$1.08/100g,gram,1.08,100
900,02cbd7d8-9c68-4207-bf02-9f4859a566ab,30811,Marinated Pork,Grocery/Meat & Seafood/Pork & Ham/Marinated Pork,00292738000005,00292738000005,Western Canadian - Pork Side Spareribs Sweet & Sour Cut,"Fresh, Vegetable Grain Fed.",Western Canadian,27.125676739227327,,$1.70/100g,gram,1.70,100
901,4a89209c-eafc-471d-a190-a7fc0b39b9c8,30813,Pork Ribs,Grocery/Meat & Seafood/Pork & Ham/Pork Ribs,00292738000005,00292738000005,Western Canadian - Pork Side Spareribs Sweet & Sour Cut,"Fresh, Vegetable Grain Fed.",Western Canadian,27.125676739227327,,$1.70/100g,gram,1.70,100
902,97122d8a-3543-4304-abf1-6f6485aa738c,31444,European Spices & Mixes,Grocery/International Foods/European/European Spices & Mixes,00055270839416,00055270839416,Grace - Fish & Meat Sauce,"Use Grace fish and meat sauce to enhance the flavour and taste of your favourite fish, shrimp, chicken or beef dishes.",Grace,3.99,,$2.81/100ml,millilitre,2.81,100ml
903,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00055266021818,00055266021818,My Butcher - My Butcher Bone Broth Beef GF,"Three ingredients, organic, protein packed",My Butcher,7.79,,$1.11/100ml,millilitre,1.11,100ml
904,7c3d17f3-84e6-465b-bfba-2101639d53a7,31407,Asian Beverages,Grocery/International Foods/Asian/Asian Beverages,00016229001711,00016229001711,Aroy-D - Coconut Milk,"Aroy D coconut milk is traditionally prepared by squeezing grated coconut meat through cheesecloth. It is a great addition to desserts, soups, and general cooking.",Aroy-D,2.49,,$0.62/100ml,millilitre,0.62,100ml
905,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00620365018511,00620365018511,Organika - Protein Powder - Original Bone Broth Beef,"Grass-fed, pasture-raised bone broth protein powder. Your broth, your way! It's easy to use & packed full of nutrients that help keep your gut, joints & skin healthy. Suitable for keto diets.",Organika,39.99,47.49,$13.33/100g,gram,13.33,100
906,02cbd7d8-9c68-4207-bf02-9f4859a566ab,30811,Marinated Pork,Grocery/Meat & Seafood/Pork & Ham/Marinated Pork,00228608000004,00228608000004,Western Canadian - Pork Side Ribs Regular Cut Half COV,"Fresh, Vegetable Grain Fed.",Western Canadian,25.4303219430256,,$1.70/100g,gram,1.70,100
907,4a89209c-eafc-471d-a190-a7fc0b39b9c8,30813,Pork Ribs,Grocery/Meat & Seafood/Pork & Ham/Pork Ribs,00228608000004,00228608000004,Western Canadian - Pork Side Ribs Regular Cut Half COV,"Fresh, Vegetable Grain Fed.",Western Canadian,25.4303219430256,,$1.70/100g,gram,1.70,100
908,9e859bb4-5906-43f4-a2fe-255a1e4f90de,30992,Frozen Turkey,Grocery/Frozen/Frozen Meat/Frozen Turkey,00292251000001,00292251000001,"Brome Lake Ducks - Boneless Duck Breast, Frozen","Frozen. Our easy-to-cook duck meat can be grilled, pan-seared, roasted, braised or eaten as a confit. Serve it plain with a fruit sauce on the side. Average Weight of Each Pack may Vary by Breast Size",Brome Lake Ducks,17.625957861680995,,$3.53/100g,gram,3.53,100
909,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00627843674382,00627843674382,Bo & Marrow - Broth - Classic Beef Bone,"Smooth & crazy flavorful. Hormone, GMO, & antibiotic free. Made with grass-fed bones. The taste is smooth & rich in flavor. Gluten free.",Bo & Marrow,12.79,,$2.16/100ml,millilitre,2.16,100ml
910,b96b4622-28a0-41c1-9860-c3d5321afb27,30620,Marinates & Rub,Grocery/Pantry/Marinates & Sauces/Marinates & Rub,00098308002925,00098308002925,Better Than Bouillon - Chicken Base,40 Servings Made from Chicken Meat with Juices,Better Than Bouillon,8.99,,$3.96/100g,gram,3.96,100
911,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00062639348304,00062639348304,Western Family - Organic Beef Broth - Low Sodium,"Great for making sauces & gravies, soups & stews. Ready to Use. No artificial colors or flavours.",Western Family,3.99,,$0.42/100ml,millilitre,0.42,100ml
912,00b1b658-a6bc-440f-a8cd-fca13e190be3,30790,Party Platters,Grocery/Deli & Ready Made Meals/Party Platters,00270020000001,00270020000001,Save-On-Foods - Classic Cheese Tray - Medium Serves 14-24,"48 hour Prep Time Required for Party Platters. Limit 10 Per Order. Cube or Sliced Cheeses: Swiss, Marble, Cheddar, Havarti, Monterey Jack & Gouda. Also Herb Garlic Boursin Cheese & Fruit.",Save-On-Foods,79.99,79.99,,each,,
913,d4262320-8bb3-4ea9-b2b1-f05968c7fe7c,30737,Deli More Meats Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli More Meats Sliced,00270020000001,00270020000001,Save-On-Foods - Classic Cheese Tray - Medium Serves 14-24,"48 hour Prep Time Required for Party Platters. Limit 10 Per Order. Cube or Sliced Cheeses: Swiss, Marble, Cheddar, Havarti, Monterey Jack & Gouda. Also Herb Garlic Boursin Cheese & Fruit.",Save-On-Foods,79.99,79.99,,each,,
914,6d8f3d23-56b8-4197-8654-870adb7b64b0,30562,Beef Soup,Grocery/Pantry/Canned & Packaged/Soups/Condensed Soup/Beef Soup,00062639358488,00062639358488,Western Family - Beef Broth Condensed Soup,Great for adding to soups or stews. No artificial colors or flavors.,Western Family,2.19,,$0.77/100ml,millilitre,0.77,100ml
915,a507384a-009b-451f-b312-33561881d8dd,30814,Pork Roasts & Tenderloins,Grocery/Meat & Seafood/Pork & Ham/Pork Roasts & Tenderloins,00265637000001,00265637000001,Western Canadian - Boneless Pork Half Loins. Warehouse Pack,Average weight may vary by size of each roast. These are great for the BBQ or as a roast.,Western Canadian,20.902027077748222,,$1.10/100g,gram,1.10,100
916,00b1b658-a6bc-440f-a8cd-fca13e190be3,30790,Party Platters,Grocery/Deli & Ready Made Meals/Party Platters,00240263000007,00240263000007,Mexican Fiesta - Platter Tray - Serves 8-10,"48 hour Prep Time Required for Party Platters. Limit 10 Per Order. Seven Layer Dip, Salsa, Guacamole & Asst Corn Tortilla Chips with Serrano/Habanero Peppers & Fresh Lime Wedges.",Mexican Fiesta,32.99,32.99,,each,,
917,d4262320-8bb3-4ea9-b2b1-f05968c7fe7c,30737,Deli More Meats Sliced,Grocery/Deli & Ready Made Meals/Meat/Fresh Sliced/Deli More Meats Sliced,00240263000007,00240263000007,Mexican Fiesta - Platter Tray - Serves 8-10,"48 hour Prep Time Required for Party Platters. Limit 10 Per Order. Seven Layer Dip, Salsa, Guacamole & Asst Corn Tortilla Chips with Serrano/Habanero Peppers & Fresh Lime Wedges.",Mexican Fiesta,32.99,32.99,,each,,
918,620cc761-c2d1-4265-9ae1-60ff35be5488,30643,Meat Seasonings,"Grocery/Pantry/Herbs, Spices & Seasonings/Seasonings/Meat Seasonings",00812171000037,00812171000037,Rick's Rub - Lamb,"Specially formulated to bring out the best in your meat, fish, vegetables or tofu year round. Contains French tarragon, mint, sea salt, and lemon peel. Blended in Maple Ridge, B.C.",Rick's Rub,10.99,,$12.93/100g,gram,12.93,100
919,ad7babf4-79c4-4bf5-ac47-1ebd0ec1b2d3,30822,Plant Based Burgers & Patties,Grocery/Meat & Seafood/Meat Alternatives/Plant Based Burgers & Patties,00850020078295,00850020078295,"Not Burger - Plant Based Patty, 1 Burger","Made of 100% plant goodness, that helps protect the planet with every delicious mouthful. High source of protein, vitamins & minerals. Vegan, non-GMO & gluten free.",Not Burger,3.99,,$3.53/100g,gram,3.53,100
920,45242a5b-78e7-41db-94c1-ced1468f5ff2,30553,Canned Beef,Grocery/Pantry/Canned & Packaged/Meats/Canned Beef,00064144379965,00064144379965,Puritan - Corn Beef Hash,Limited Edition while Quantities Last.,Puritan,5.29,,$1.24/100g,gram,1.24,100
921,908eded9-5f15-4970-9777-cde553a7a59c,31080,Baby Food Pouches & Jars,Grocery/Baby Care/Baby Food/Baby Food Pouches & Jars,00015000049881,00015000049881,Gerber - Lil' Entrees Pasta Stars Meat Sauce Green Beans,For 2 Months+No Added Preservatives,Gerber,3.99,,$2.08/100g,gram,2.08,100
922,0afe5ee7-325b-4a54-ba26-1b2cee616638,30570,Beef & Chicken Broth,Grocery/Pantry/Canned & Packaged/Soups/Broth/Beef & Chicken Broth,00066200002602,00066200002602,McCormick Gourmet - All-Vegetable Beef Style Bouillon,All-Vegetable Bouillon Cubes. No MSG Added. No Artificial Colours & Flavours. Low Fat. Made with Sea Salt & Extra Virgin Olive Oil.,McCormick Gourmet,4.99,5.99,$0.50 each,each,0.50 ,
